"","voter.id","treatment","victim.status","ge2000","ge2002","fam.members","age","party","sex","pct.white","median.income"
"403",395,0,3,"Y",1,2,66,"D","M",0.912138998508453,87547
"404",396,0,3,"N",0,2,89,"D","F",0.652695000171661,61076
"405",397,0,3,"Y",1,2,73,"N","F",0.907792985439301,51632
"406",398,0,3,"N",0,2,74,"N","M",0.907792985439301,51632
"407",399,0,2,"Y",1,4,60,"N","F",0.922900974750519,48370
"408",400,0,2,"Y",1,4,64,"N","M",0.922900974750519,48370
"409",401,0,3,"N",0,2,62,"N","F",0.941563010215759,73080
"410",402,0,3,"N",0,1,57,"D","F",0.941563010215759,73080
"411",403,0,3,"N",0,2,63,"D","M",0.652695000171661,61076
"412",404,0,3,"Y",1,2,60,"N","F",0.902877986431122,74583
"413",405,0,3,"N",1,2,73,"D","M",0.652695000171661,61076
"414",406,0,3,"N",1,2,73,"N","F",0.652695000171661,61076
"415",407,0,3,"Y",1,2,55,"D","F",0.948673009872437,53311
"416",408,0,3,"Y",1,2,55,"D","M",0.948673009872437,53311
"417",409,0,3,"N",0,2,73,"N","F",0.935886979103088,45750
"418",410,0,3,"N",0,2,77,"N","M",0.935886979103088,45750
"419",411,0,3,"Y",1,1,78,"N","F",0.935886979103088,45750
"420",412,0,3,"Y",1,2,82,"D","F",0.864688992500305,69722
"421",413,0,3,"N",0,2,79,"D","M",0.864688992500305,69722
"422",414,0,3,"Y",0,2,86,"D","M",0.833333015441895,72784
"423",415,0,3,"N",0,2,84,"D","F",0.833333015441895,72784
"424",416,0,3,"N",0,1,80,"D","F",0.936169981956482,75247
"425",417,0,3,"Y",1,3,80,"N","F",0.922900974750519,48370
"426",418,0,3,"N",0,3,83,"N","M",0.922900974750519,48370
"427",419,0,3,"Y",0,2,49,"N","F",0.891439020633698,51182
"428",420,0,3,"Y",0,2,47,"N","M",0.891439020633698,51182
"429",421,0,3,"Y",1,3,60,"N","M",0.763359010219574,84021
"430",422,0,3,"Y",1,3,56,"N","F",0.763359010219574,84021
"431",423,0,3,"N",0,1,89,"N","F",0.910133004188538,69375
"432",424,1,3,"Y",0,4,57,"N","F",0.641631007194519,62303
"433",425,1,3,"Y",0,4,60,"N","M",0.641631007194519,62303
"434",426,0,3,"N",0,1,52,"N","F",0.862187027931213,53359
"435",427,1,3,"Y",1,2,56,"N","M",0.641631007194519,62303
"436",428,0,2,"Y",0,2,53,"N","F",0.641631007194519,62303
"437",429,0,3,"Y",1,2,74,"D","M",0.910827994346619,54091
"438",430,0,3,"Y",1,2,75,"D","F",0.910827994346619,54091
"439",431,1,3,"Y",1,2,55,"N","F",0.641631007194519,62303
"440",432,0,3,"Y",0,2,79,"N","F",0.910827994346619,54091
"441",433,0,3,"N",0,2,85,"N","F",0.910133004188538,69375
"442",434,0,3,"Y",0,2,85,"D","F",0.848281979560852,57188
"443",435,0,3,"Y",1,1,42,"D","M",0.862187027931213,53359
"444",436,0,3,"A",0,3,64,"D","M",0.940741002559662,87099
"445",437,0,3,"Y",0,2,82,"D","F",0.910133004188538,69375
"446",438,0,3,"Y",1,2,67,"N","F",0.802335023880005,79341
"447",439,1,3,"Y",0,1,27,"N","M",0.949916005134583,33444
"448",441,0,3,"Y",1,3,50,"D","M",0.943654000759125,31961
"449",442,0,3,"N",0,2,92,"D","M",0.949191987514496,102968
"450",443,0,3,"Y",1,1,83,"D","M",0.949191987514496,102968
"451",444,1,3,"Y",1,2,69,"N","F",0.949191987514496,102968
"452",445,1,3,"Y",1,2,69,"N","M",0.949191987514496,102968
"453",446,0,3,"N",0,2,82,"D","F",0.949191987514496,102968
"454",447,0,3,"Y",1,2,66,"D","F",0.949191987514496,102968
"455",448,0,3,"N",0,2,71,"D","M",0.949191987514496,102968
"456",449,0,3,"Y",1,4,58,"N","F",0.916006982326508,53897
"457",450,0,3,"Y",1,4,51,"N","M",0.916006982326508,53897
"458",451,0,3,"Y",1,2,54,"D","F",0.916006982326508,53897
"459",452,0,3,"Y",1,2,54,"D","M",0.916006982326508,53897
"460",453,0,3,"Y",1,3,54,"N","F",0.916006982326508,53897
"461",454,0,3,"Y",1,3,54,"N","M",0.916006982326508,53897
"462",455,0,3,"Y",1,2,76,"D","F",0.895146012306213,76375
"463",456,0,3,"Y",1,4,64,"D","F",0.902877986431122,74583
"464",457,0,3,"Y",1,4,67,"D","M",0.902877986431122,74583
"465",458,0,3,"Y",0,3,57,"N","M",0.889468014240265,73500
"466",459,0,3,"Y",1,2,88,"D","F",0.780417025089264,51581
"467",460,0,3,"Y",0,1,88,"D","F",0.753017008304596,89775
"468",461,0,3,"Y",1,2,56,"N","F",0.776298999786377,52058
"469",462,0,3,"Y",1,2,61,"D","M",0.776298999786377,52058
"470",463,0,3,"Y",1,4,55,"D","F",0.902877986431122,74583
"471",464,0,3,"Y",1,4,54,"D","M",0.902877986431122,74583
"472",465,0,3,"Y",0,3,52,"N","F",0.902043998241425,58986
"473",466,0,3,"Y",0,3,54,"N","M",0.902043998241425,58986
"474",467,0,3,"Y",0,1,78,"N","F",0.887471973896027,56824
"475",468,0,3,"Y",1,1,86,"D","M",0.800788998603821,56296
"476",469,1,2,"Y",0,1,34,"N","F",0.949916005134583,33444
"477",470,0,3,"Y",0,1,61,"D","F",0.943654000759125,31961
"478",471,1,3,"A",0,2,59,"N","F",0.659065008163452,60288
"479",472,1,3,"A",0,2,63,"N","M",0.659065008163452,60288
"480",473,1,3,"N",0,3,72,"N","M",0.659065008163452,60288
"481",474,1,3,"Y",1,3,66,"N","F",0.659065008163452,60288
"482",475,0,3,"Y",0,2,39,"D","M",0.949916005134583,33444
"483",476,0,3,"N",0,1,88,"D","M",0.800788998603821,56296
"484",477,0,3,"Y",1,2,100,"N","F",0.88801497220993,76094
"485",478,0,3,"Y",1,2,56,"N","F",0.949916005134583,33444
"486",479,0,3,"Y",1,2,52,"N","M",0.949916005134583,33444
"487",480,0,3,"Y",1,2,78,"D","F",0.786942005157471,99281
"488",481,0,3,"Y",1,2,78,"D","M",0.786942005157471,99281
"489",482,0,3,"Y",1,1,79,"D","F",0.776298999786377,52058
"490",483,1,3,"Y",1,2,65,"N","F",0.786942005157471,99281
"491",484,1,3,"Y",1,2,76,"N","M",0.786942005157471,99281
"492",485,0,3,"Y",1,2,48,"D","M",0.798907995223999,36998
"493",485,0,3,"Y",1,2,48,"D","M",0.798907995223999,36998
"494",486,0,3,"Y",0,3,44,"N","M",0.964960992336273,34293
"495",487,0,3,"N",0,3,75,"N","M",0.964960992336273,34293
"496",488,0,3,"N",0,3,57,"N","F",0.786942005157471,99281
"497",489,0,3,"Y",1,3,61,"N","M",0.786942005157471,99281
"498",490,0,3,"Y",1,1,77,"N","F",0.953584015369415,58304
"499",491,0,3,"Y",1,3,67,"D","F",0.786942005157471,99281
"500",492,0,3,"Y",1,3,73,"N","M",0.786942005157471,99281
"501",493,0,3,"Y",1,2,71,"N","F",0.879562020301819,43333
"502",494,0,3,"Y",1,2,38,"N","F",0.948673009872437,53311
"503",495,0,3,"Y",1,2,40,"N","M",0.883683025836945,82396
"504",496,0,3,"Y",1,2,58,"D","F",0.953584015369415,58304
"505",497,0,3,"Y",0,2,56,"D","M",0.953584015369415,58304
"506",498,0,3,"N",0,1,67,"N","F",0.866087019443512,114731
"507",499,0,3,"N",0,1,27,"N","M",0.949916005134583,33444
"508",500,0,3,"Y",1,2,66,"N","M",0.903837025165558,53462
"509",501,0,3,"Y",1,1,66,"N","F",0.903837025165558,53462
"510",502,0,3,"Y",1,2,81,"D","F",0.943575978279114,84501
"511",503,0,3,"Y",1,2,81,"D","M",0.943575978279114,84501
"512",504,0,3,"Y",1,1,88,"N","F",0.943575978279114,84501
"513",505,0,3,"Y",1,3,61,"D","F",0.940741002559662,87099
"514",506,0,3,"Y",1,3,59,"N","M",0.907913982868195,47857
"515",507,0,3,"Y",1,3,54,"N","F",0.907913982868195,47857
"516",508,0,3,"Y",1,5,56,"N","F",0.927515983581543,90478
"517",509,0,3,"Y",1,5,59,"N","M",0.927515983581543,90478
"518",510,0,3,"Y",0,2,82,"D","F",0.858447015285492,57917
"519",511,0,3,"N",0,2,89,"D","M",0.858447015285492,57917
"520",512,0,3,"Y",1,2,48,"N","F",0.840772986412048,82709
"521",513,0,3,"Y",1,2,49,"N","M",0.840772986412048,82709
"522",514,0,2,"Y",0,4,54,"N","F",0.840772986412048,82709
"523",515,0,3,"N",0,1,75,"D","F",0.949191987514496,102968
"524",516,0,3,"Y",1,2,68,"D","F",0.949191987514496,102968
"525",517,0,3,"Y",1,2,63,"N","F",0.949191987514496,102968
"526",518,0,3,"Y",1,2,71,"N","M",0.949191987514496,102968
"527",519,0,3,"N",0,2,32,"D","M",0.949916005134583,33444
"528",520,0,3,"Y",1,1,64,"N","F",0.913571000099182,79718
"529",521,0,3,"Y",1,3,58,"N","M",0.881797015666962,84230
"530",522,0,3,"Y",1,3,57,"N","F",0.881797015666962,84230
"531",523,0,3,"Y",0,2,74,"D","F",0.864503979682922,80891
"532",524,0,3,"Y",1,3,66,"N","F",0.913571000099182,79718
"533",525,0,3,"N",0,2,77,"D","M",0.864503979682922,80891
"534",526,0,3,"Y",1,3,61,"N","M",0.913571000099182,79718
"535",527,0,3,"Y",1,2,70,"N","F",0.942236006259918,102983
"536",528,0,3,"N",0,2,79,"N","M",0.942236006259918,102983
"537",529,1,3,"N",0,1,78,"N","F",0.791890978813171,61985
"538",530,0,3,"Y",1,4,73,"N","F",0.866087019443512,114731
"539",531,0,3,"Y",1,4,77,"N","M",0.866087019443512,114731
"540",532,0,3,"Y",1,2,79,"D","F",0.802335023880005,79341
"541",533,0,3,"Y",0,1,79,"D","M",0.940759003162384,66667
"542",534,0,3,"N",0,3,24,"N","M",0.943654000759125,31961
"543",535,0,3,"N",0,2,74,"N","M",0.976392984390259,53281
"544",535,0,3,"N",0,2,74,"N","M",0.976392984390259,53281
"545",536,1,2,"Y",0,3,59,"N","F",0.923636019229889,79710
"546",537,0,3,"Y",1,3,50,"D","F",0.943654000759125,31961
"547",538,0,3,"Y",1,3,34,"N","F",0.951496005058289,41779
"548",539,1,3,"Y",1,3,63,"D","F",0.858398020267487,69474
"549",540,1,3,"N",0,2,88,"N","F",0.913933992385864,117830
"550",541,0,3,"Y",1,1,60,"D","M",0.806653022766113,73500
"551",542,0,3,"Y",1,3,32,"N","M",0.907913982868195,47857
"552",543,1,3,"Y",1,3,74,"N","F",0.989583015441895,126884
"553",544,1,3,"Y",1,3,72,"N","M",0.989583015441895,126884
"554",545,0,3,"N",0,1,90,"N","F",0.85784900188446,53920
"555",546,0,3,"Y",1,3,77,"N","M",0.85784900188446,53920
"556",547,0,3,"Y",1,3,74,"N","F",0.85784900188446,53920
"557",548,0,3,"N",0,1,91,"N","M",0.85784900188446,53920
"558",549,1,3,"Y",1,2,62,"D","F",0.951548993587494,89026
"559",550,0,3,"Y",1,2,84,"N","M",0.873367011547089,105905
"560",551,0,3,"Y",1,2,79,"N","F",0.873367011547089,105905
"561",552,1,3,"Y",1,2,69,"D","M",0.951548993587494,89026
"562",553,1,3,"Y",1,3,67,"N","F",0.920171022415161,113213
"563",554,1,3,"Y",1,3,69,"N","M",0.920171022415161,113213
"564",555,0,3,"N",0,2,68,"N","M",0.920171022415161,113213
"565",556,0,3,"Y",0,2,63,"N","F",0.920171022415161,113213
"566",557,1,3,"Y",0,3,60,"N","M",0.951548993587494,89026
"567",558,0,3,"N",0,4,38,"N","M",0.798907995223999,36998
"568",558,0,3,"N",0,4,38,"N","M",0.798907995223999,36998
"569",559,1,3,"Y",0,3,61,"N","F",0.951548993587494,89026
"570",560,1,3,"Y",1,2,83,"D","F",0.336481988430023,38162
"571",561,0,2,"Y",0,1,36,"N","F",0.949916005134583,33444
"572",562,0,3,"Y",1,2,58,"N","F",0.894281983375549,70313
"573",563,0,3,"Y",1,2,72,"D","F",0.920171022415161,113213
"574",564,0,3,"Y",1,2,73,"N","M",0.920171022415161,113213
"575",565,0,3,"N",0,2,68,"N","F",0.920171022415161,113213
"576",566,0,3,"Y",1,2,71,"N","M",0.920171022415161,113213
"577",567,0,3,"N",0,1,82,"D","M",0.920171022415161,113213
"578",568,0,3,"N",0,3,81,"N","F",0.847106993198395,87647
"579",569,0,3,"Y",1,3,75,"N","M",0.847106993198395,87647
"580",570,0,3,"Y",1,2,22,"D","F",0.943654000759125,31961
"581",571,0,3,"Y",1,3,59,"N","M",0.817294001579285,59688
"582",572,0,3,"Y",1,3,65,"N","F",0.817294001579285,59688
"583",573,0,3,"N",0,1,82,"N","F",0.817294001579285,59688
"584",574,0,3,"Y",1,2,70,"N","F",0.408596992492676,83716
"585",575,0,3,"N",0,2,49,"N","F",0.817294001579285,59688
"586",576,0,3,"N",0,2,53,"N","M",0.817294001579285,59688
"587",577,0,3,"Y",1,1,48,"N","M",0.781139016151428,102049
"588",578,0,3,"N",0,4,93,"N","M",0.897616028785706,68750
"589",579,0,3,"N",0,1,90,"N","F",0.597368001937866,54079
"590",580,0,3,"Y",1,3,81,"N","F",0.597368001937866,54079
"591",581,0,3,"Y",1,3,85,"N","M",0.597368001937866,54079
"592",582,0,3,"Y",1,3,60,"D","M",0.597368001937866,54079
"593",583,0,3,"N",0,5,63,"N","M",0.977967977523804,31667
"594",584,0,3,"Y",1,2,76,"D","F",0.940741002559662,87099
"595",584,0,3,"Y",1,2,76,"D","F",0.940741002559662,87099
"596",585,0,3,"Y",1,4,66,"N","F",0.940741002559662,87099
"597",585,0,3,"Y",1,4,66,"N","F",0.940741002559662,87099
"598",586,0,3,"Y",1,4,66,"N","M",0.940741002559662,87099
"599",586,0,3,"Y",1,4,66,"N","M",0.940741002559662,87099
"600",587,0,3,"Y",1,4,70,"N","F",0.940741002559662,87099
"601",587,0,3,"Y",1,4,70,"N","F",0.940741002559662,87099
"602",588,0,3,"N",0,4,77,"N","M",0.940741002559662,87099
"603",588,0,3,"N",0,4,77,"N","M",0.940741002559662,87099
"604",589,0,3,"Y",1,2,75,"D","M",0.940741002559662,87099
"605",590,0,3,"Y",1,2,72,"D","F",0.940741002559662,87099
"606",591,0,3,"Y",1,2,70,"N","M",0.940741002559662,87099
"607",592,0,3,"Y",1,2,70,"N","F",0.940741002559662,87099
"608",593,0,3,"N",0,1,76,"D","M",0.943654000759125,31961
"609",594,1,3,"N",0,1,67,"N","M",0.940741002559662,87099
"610",595,1,3,"N",0,3,61,"N","M",0.940741002559662,87099
"611",596,1,3,"N",0,3,60,"N","F",0.940741002559662,87099
"612",597,0,3,"Y",1,2,52,"N","F",0.862187027931213,53359
"613",598,0,3,"N",0,1,46,"N","F",0.891439020633698,51182
"614",599,0,3,"N",0,2,56,"D","M",0.90541797876358,39688
"615",600,0,3,"Y",1,2,70,"D","F",0.907707989215851,90608
"616",601,0,3,"N",0,2,82,"D","M",0.713500022888184,55039
"617",602,0,3,"N",0,1,78,"N","M",0.786942005157471,99281
"618",603,0,3,"Y",1,2,65,"N","F",0.940741002559662,87099
"619",604,0,3,"Y",1,2,76,"N","M",0.940741002559662,87099
"620",605,0,3,"Y",1,2,72,"N","M",0.940741002559662,87099
"621",606,0,3,"Y",1,2,69,"N","F",0.940741002559662,87099
"622",607,0,3,"N",0,2,58,"N","F",0.940741002559662,87099
"623",608,0,3,"Y",0,1,81,"N","F",0.824307024478912,71667
"624",609,1,3,"Y",1,2,63,"N","F",0.89969801902771,52171
"625",610,1,3,"Y",1,2,62,"N","M",0.89969801902771,52171
"626",611,1,3,"N",0,1,75,"N","M",0.820742011070251,62131
"627",612,0,3,"Y",1,2,45,"D","F",0.891439020633698,51182
"628",613,0,3,"N",1,2,80,"N","M",0.78047502040863,94565
"629",614,0,3,"Y",1,2,74,"N","F",0.78047502040863,94565
"630",615,1,2,"Y",1,3,59,"D","F",0.920171022415161,113213
"631",616,1,2,"Y",1,3,61,"D","M",0.920171022415161,113213
"632",617,0,3,"Y",1,1,59,"N","F",0.920171022415161,113213
"633",618,0,3,"Y",1,1,60,"N","M",0.920171022415161,113213
"634",620,0,3,"N",0,2,75,"N","M",0.825236976146698,113615
"635",621,0,3,"N",0,1,46,"N","F",0.787477016448975,65288
"636",622,0,2,"Y",1,2,69,"N","F",0.825236976146698,113615
"637",623,0,2,"Y",1,2,71,"D","M",0.825236976146698,113615
"638",624,0,3,"N",0,2,81,"D","M",0.825236976146698,113615
"639",625,0,3,"Y",0,2,78,"D","F",0.825236976146698,113615
"640",626,1,3,"Y",1,2,71,"D","F",0.950262010097504,91701
"641",627,1,3,"Y",1,2,80,"D","M",0.950262010097504,91701
"642",628,0,3,"N",0,2,76,"N","F",0.825236976146698,113615
"643",629,0,3,"Y",1,1,68,"N","M",0.825236976146698,113615
"644",630,0,3,"Y",1,2,73,"N","F",0.753017008304596,89775
"645",631,0,3,"N",0,2,75,"N","M",0.753017008304596,89775
"646",632,0,3,"Y",0,2,57,"D","M",0.825152993202209,108117
"647",633,0,3,"Y",1,3,68,"D","M",0.847106993198395,87647
"648",634,0,3,"N",0,3,69,"N","F",0.847106993198395,87647
"649",635,0,3,"N",0,1,87,"N","F",0.786942005157471,99281
"650",636,0,3,"Y",1,4,76,"D","M",0.676165997982025,57109
"651",637,0,3,"Y",1,4,78,"D","M",0.676165997982025,57109
"652",638,0,3,"Y",1,3,58,"D","M",0.408596992492676,83716
"653",639,0,3,"Y",0,3,58,"D","F",0.408596992492676,83716
"654",640,0,2,"N",0,1,58,"D","F",0.408596992492676,83716
"655",641,0,3,"Y",1,2,63,"N","M",0.888711988925934,87633
"656",642,0,3,"Y",1,2,62,"N","F",0.888711988925934,87633
"657",643,0,3,"N",0,1,82,"N","F",0.83619499206543,67016
"658",644,0,3,"N",0,1,91,"N","F",0.651867985725403,60400
"659",645,0,2,"N",0,4,55,"N","F",0.651867985725403,60400
"660",646,0,3,"Y",1,3,54,"N","M",0.942236006259918,102983
"661",647,0,3,"Y",0,2,72,"D","M",0.651867985725403,60400
"662",648,0,3,"Y",0,2,67,"D","F",0.651867985725403,60400
"663",649,0,3,"N",0,2,59,"D","M",0.651867985725403,60400
"664",650,0,3,"Y",1,2,60,"D","F",0.920171022415161,113213
"665",651,0,3,"N",1,2,76,"N","F",0.877526998519897,84669
"666",652,0,3,"N",0,2,77,"N","F",0.590713977813721,42868
"667",653,0,3,"Y",1,2,76,"D","F",0.879267990589142,68056
"668",654,0,3,"Y",1,2,82,"D","M",0.879267990589142,68056
"669",655,0,3,"N",1,3,59,"N","F",0.802335023880005,79341
"670",656,1,3,"Y",1,3,54,"D","F",0.928125023841858,58500
"671",657,0,3,"Y",1,6,66,"D","M",0.640555024147034,63582
"672",658,0,3,"Y",1,6,64,"N","F",0.640555024147034,63582
"673",659,0,3,"Y",0,6,38,"D","F",0.640555024147034,63582
"674",660,0,3,"N",1,1,78,"D","F",0.787477016448975,65288
"675",661,0,3,"Y",1,2,43,"N","F",0.935886979103088,45750
"676",662,0,3,"Y",1,2,60,"N","F",0.68756502866745,77318
"677",663,0,3,"N",0,2,62,"N","M",0.68756502866745,77318
"678",664,0,3,"Y",1,3,43,"D","M",0.891439020633698,51182
"679",665,0,3,"Y",1,1,48,"D","F",0.971332013607025,60491
"680",666,0,3,"Y",1,1,42,"N","M",0.907913982868195,47857
"681",667,0,3,"Y",1,4,65,"N","M",0.787477016448975,65288
"682",668,0,3,"N",0,1,80,"N","M",0.786942005157471,99281
"683",669,0,3,"Y",1,4,59,"D","F",0.97357702255249,103393
"684",670,0,3,"Y",1,1,58,"N","M",0.97357702255249,103393
"685",671,0,3,"Y",1,2,54,"N","F",0.886566996574402,61500
"686",672,0,3,"Y",1,2,59,"N","M",0.886566996574402,61500
"687",673,0,3,"Y",1,1,61,"N","M",0.717226028442383,50347
"688",674,0,3,"N",0,1,87,"N","F",0.980313003063202,51250
"689",675,1,3,"N",0,2,85,"D","M",0.830080986022949,86516
"690",676,0,3,"Y",1,1,76,"N","F",0.787477016448975,65288
"691",677,0,3,"Y",1,1,56,"D","F",0.980313003063202,51250
"692",678,1,2,"Y",1,4,56,"N","F",0.809396982192993,95589
"693",679,0,3,"Y",0,2,58,"D","F",0.821269989013672,67095
"694",680,0,3,"N",0,1,79,"N","F",0.244715005159378,40048
"695",681,1,3,"Y",1,1,75,"N","F",0.809396982192993,95589
"696",682,0,3,"Y",1,2,44,"N","M",0.847106993198395,87647
"697",683,0,3,"Y",1,2,65,"N","M",0.920171022415161,113213
"698",684,0,3,"Y",1,4,54,"D","F",0.942236006259918,102983
"699",685,0,3,"Y",1,2,67,"N","M",0.961637020111084,77931
"700",686,0,2,"Y",0,3,71,"D","F",0.969573974609375,41563
"701",687,0,3,"Y",1,4,39,"N","M",0.907792985439301,51632
"702",688,0,3,"N",0,3,56,"D","M",0.408596992492676,83716
"703",689,1,3,"N",0,2,84,"N","M",0.697924971580505,85827
"704",690,0,3,"N",0,1,92,"D","F",0.698405027389526,46838
"705",691,0,3,"Y",1,3,54,"D","F",0.920171022415161,113213
"706",692,0,3,"Y",1,3,57,"D","M",0.920171022415161,113213
"707",693,1,3,"Y",1,4,67,"N","M",0.954150974750519,72308
"708",694,1,3,"Y",1,4,68,"N","F",0.954150974750519,72308
"709",695,0,3,"Y",1,2,78,"D","F",0.957516014575958,75650
"710",696,0,3,"N",0,1,76,"D","M",0.957516014575958,75650
"711",697,0,3,"N",0,2,53,"N","F",0.825236976146698,113615
"712",698,0,3,"N",0,3,54,"D","F",0.408596992492676,83716
"713",699,0,3,"Y",1,2,40,"D","F",0.948015987873077,86610
"714",700,0,3,"Y",1,1,80,"D","F",0.796823024749756,58125
"715",701,0,3,"N",0,1,84,"N","F",0.796823024749756,58125
"716",702,1,3,"N",0,1,88,"D","M",0.960075974464417,69125
"717",703,0,3,"N",0,2,71,"D","F",0.922136008739471,87905
"718",704,0,3,"N",0,2,72,"D","M",0.922136008739471,87905
"719",705,0,3,"Y",1,2,65,"N","F",0.847106993198395,87647
"720",706,0,3,"Y",1,2,65,"N","M",0.847106993198395,87647
"721",707,0,3,"N",0,1,46,"D","M",0.620312988758087,62610
"722",708,0,3,"N",0,2,31,"D","M",0.980313003063202,51250
"723",709,0,3,"Y",1,2,65,"D","M",0.721804976463318,50859
"724",710,0,3,"N",0,1,56,"D","F",0.620312988758087,62610
"725",711,0,2,"Y",0,3,58,"D","F",0.920171022415161,113213
"726",712,0,3,"Y",1,2,60,"D","F",0.942879021167755,130622
"727",713,0,3,"Y",1,2,62,"D","M",0.942879021167755,130622
"728",714,0,3,"Y",1,3,44,"N","F",0.802335023880005,79341
"729",715,0,3,"Y",1,3,47,"N","M",0.802335023880005,79341
"730",716,0,3,"Y",0,2,31,"N","M",0.975678026676178,59792
"731",717,0,3,"N",0,3,63,"D","F",0.913078010082245,77750
"732",718,0,3,"N",0,3,66,"D","M",0.913078010082245,77750
"733",719,0,3,"N",0,1,70,"N","F",0.971332013607025,60491
"734",720,1,3,"Y",1,3,56,"N","F",NA,NA
"735",721,1,3,"Y",1,3,57,"N","M",NA,NA
"736",722,0,2,"Y",1,2,54,"D","M",0.920171022415161,113213
"737",723,0,2,"N",0,2,53,"D","F",0.920171022415161,113213
"738",724,0,3,"Y",1,2,71,"N","F",0.571802020072937,45156
"739",725,0,3,"Y",1,2,64,"N","F",0.571802020072937,45156
"740",726,0,3,"Y",1,2,67,"N","M",0.571802020072937,45156
"741",727,0,3,"N",0,1,59,"D","F",0.753017008304596,89775
"742",728,0,3,"Y",0,4,53,"D","F",0.683048009872437,87451
"743",729,0,3,"Y",0,4,57,"D","M",0.683048009872437,87451
"744",730,0,3,"Y",1,2,53,"D","F",0.667609989643097,80870
"745",731,0,3,"Y",1,2,62,"D","M",0.667609989643097,80870
"746",732,0,3,"Y",1,2,63,"N","F",0.907707989215851,90608
"747",733,1,3,"N",0,1,91,"N","F",0.7846440076828,101753
"748",734,1,3,"Y",1,2,51,"D","F",0.667609989643097,80870
"749",735,1,3,"Y",1,2,57,"D","M",0.667609989643097,80870
"750",736,1,3,"Y",1,3,37,"D","M",0.667609989643097,80870
"751",737,1,3,"Y",1,3,65,"D","F",0.667609989643097,80870
"752",738,1,3,"Y",1,3,67,"D","M",0.667609989643097,80870
"753",739,1,3,"N",0,2,59,"N","F",0.7846440076828,101753
"754",740,0,3,"Y",1,5,44,"D","F",0.862730979919434,115405
"755",741,0,3,"Y",1,3,70,"N","F",0.951496005058289,41779
"756",742,0,3,"Y",1,3,72,"N","M",0.951496005058289,41779
"757",743,0,3,"N",0,1,66,"D","F",0.45762699842453,47030
"758",744,0,2,"Y",1,3,55,"D","F",0.949191987514496,102968
"759",745,0,3,"Y",1,1,54,"N","M",0.650023996829987,71174
"760",746,0,2,"N",1,3,55,"D","M",0.949191987514496,102968
"761",747,0,3,"N",0,2,75,"N","F",0.920058012008667,48854
"762",748,0,3,"N",0,2,85,"N","M",0.920058012008667,48854
"763",749,0,3,"Y",1,2,46,"N","M",0.910741984844208,72875
"764",750,0,3,"Y",1,2,47,"D","F",0.910741984844208,72875
"765",751,1,2,"Y",1,3,53,"D","F",0.0629109963774681,46194
"766",752,0,3,"N",0,1,64,"N","M",0.599225997924805,28438
"767",753,1,2,"Y",1,2,56,"N","F",0.866087019443512,114731
"768",754,0,3,"Y",1,2,64,"N","F",0.610598027706146,45750
"769",755,0,3,"N",0,2,77,"N","F",0.808158993721008,69600
"770",756,0,3,"Y",1,2,50,"N","M",0.878956973552704,58095
"771",757,0,3,"N",0,1,101,"N","F",0.925720989704132,94024
"772",758,0,3,"Y",0,5,50,"N","F",0.878956973552704,58095
"773",759,0,3,"Y",1,5,54,"N","M",0.878956973552704,58095
"774",760,0,3,"Y",1,3,55,"D","F",0.825236976146698,113615
"775",761,0,3,"N",0,2,87,"D","M",0.825236976146698,113615
"776",762,0,3,"Y",0,2,88,"D","F",0.825236976146698,113615
"777",763,0,3,"Y",1,2,58,"D","F",0.825236976146698,113615
"778",764,0,3,"Y",1,2,60,"N","M",0.825236976146698,113615
"779",765,0,3,"N",0,1,78,"N","M",0.847106993198395,87647
"780",766,0,3,"N",0,2,67,"N","F",0.359892994165421,53646
"781",767,0,3,"N",0,1,93,"N","F",0.359892994165421,53646
"782",768,1,3,"N",0,1,85,"N","M",0.961637020111084,77931
"783",769,0,2,"N",1,9,58,"N","M",0.665629029273987,68631
"784",769,0,3,"N",1,9,58,"N","M",0.665629029273987,68631
"785",770,0,3,"N",0,1,90,"N","F",0.828401982784271,107269
"786",771,0,3,"N",0,1,65,"N","F",0.907723009586334,52697
"787",772,0,3,"Y",1,2,71,"N","M",0.907723009586334,52697
"788",773,0,3,"Y",1,1,36,"N","F",0.977967977523804,31667
"789",774,0,3,"Y",0,2,64,"N","F",0.907723009586334,52697
"790",775,0,3,"Y",1,3,53,"N","M",0.975678026676178,59792
"791",776,0,3,"Y",1,3,52,"N","F",0.975678026676178,59792
